id;reviewer_id;sample_id;smell;severity;review_timestamp;type;code_name;repository;commit_hash;path;start_line;end_line;link;is_from_industry_relevant_project
11234;3;6145494;feature envy;none;2019-08-04 19:56:46.060503;function;org.eclipse.dltk.debug.ui.DebugConsoleManager#createConsole ILaunch;git@github.com:eclipse/dltk.core.git;ff5ee79db0c2234347cb3f956de9b31047f43613;/core/plugins/org.eclipse.dltk.debug.ui/src/org/eclipse/dltk/debug/ui/DebugConsoleManager.java;78;99;https://github.com/eclipse/dltk.core/blob/ff5ee79db0c2234347cb3f956de9b31047f43613/core/plugins/org.eclipse.dltk.debug.ui/src/org/eclipse/dltk/debug/ui/DebugConsoleManager.java/#L78-L99;1
8515;1;5912103;feature envy;none;2019-07-19 12:28:27.822772;function;org.apache.xmlbeans.samples.validation.todolist.impl.TodolistDocumentImpl.TodolistImpl#insertNewItem int;git@github.com:apache/xmlbeans.git;20fd11dbee92d7a03299457588820c3c40af220d;/samples/Validation/src/org/apache/xmlbeans/samples/validation/todolist/impl/TodolistDocumentImpl.java;172;181;https://github.com/apache/xmlbeans/blob/20fd11dbee92d7a03299457588820c3c40af220d/samples/Validation/src/org/apache/xmlbeans/samples/validation/todolist/impl/TodolistDocumentImpl.java/#L172-L181;1
13462;1;5141751;feature envy;none;2019-08-29 15:25:37.861526;function;org.apache.maven.plugins.linkcheck.LinkcheckReport#generateReport Locale|LinkcheckModel;git@github.com:apache/maven-plugins.git;a007e769ed5825774d5c31ec06c0013c8ee2b4d4;/maven-linkcheck-plugin/src/main/java/org/apache/maven/plugins/linkcheck/LinkcheckReport.java;448;465;https://github.com/apache/maven-plugins/blob/a007e769ed5825774d5c31ec06c0013c8ee2b4d4/maven-linkcheck-plugin/src/main/java/org/apache/maven/plugins/linkcheck/LinkcheckReport.java/#L448-L465;1
3648;20;6278076;feature envy;none;2019-04-05 13:15:48.333749;function;org.eclipse.jgit.api.RevertCommand#include String|AnyObjectId;git@github.com:eclipse/jgit.git;00523f38a19b073990239b0f837efa14197764c7;/org.eclipse.jgit/src/org/eclipse/jgit/api/RevertCommand.java;264;267;https://github.com/eclipse/jgit/blob/00523f38a19b073990239b0f837efa14197764c7/org.eclipse.jgit/src/org/eclipse/jgit/api/RevertCommand.java/#L264-L267;1
9724;10;5790828;feature envy;minor;2019-07-24 11:04:57.054621;function;org.apache.tika.parser.microsoft.WordExtractor#handleHeaderFooter Range[]|String|HWPFDocument|PicturesSource|PicturesTable|XHTMLContentHandler;git@github.com:apache/tika.git;4131c6e30f2e0eb1feb85e0f7576531d4e830468;/tika-parsers/src/main/java/org/apache/tika/parser/microsoft/WordExtractor.java;248;266;https://github.com/apache/tika/blob/4131c6e30f2e0eb1feb85e0f7576531d4e830468/tika-parsers/src/main/java/org/apache/tika/parser/microsoft/WordExtractor.java/#L248-L266;1
9013;15;8996125;feature envy;major;2019-07-21 13:02:26.823006;function;org.apache.solr.client.solrj.impl.Krb5HttpClientBuilder#setup Http2SolrClient;git@github.com:apache/lucene-solr.git;bca22d58e2d126ec6d349d375d3ea028892104e1;/solr/solrj/src/java/org/apache/solr/client/solrj/impl/Krb5HttpClientBuilder.java;124;130;https://github.com/apache/lucene-solr/blob/bca22d58e2d126ec6d349d375d3ea028892104e1/solr/solrj/src/java/org/apache/solr/client/solrj/impl/Krb5HttpClientBuilder.java/#L124-L130;1
9848;4;5972104;feature envy;none;2019-07-24 13:06:02.138520;function;org.apache.openejb.loader.IO.copyDirectory File|File;git@github.com:apache/tomee.git;d21933b313aff812fe5188b57bf572a9ad649148;/container/openejb-loader/src/main/java/org/apache/openejb/loader/IO.java;193;223;https://github.com/apache/tomee/blob/d21933b313aff812fe5188b57bf572a9ad649148/container/openejb-loader/src/main/java/org/apache/openejb/loader/IO.java/#L193-L223;1
5869;5;8219824;feature envy;none;2019-04-19 11:39:41.692118;function;org.eclipse.xtend.core.idea.parser.antlr.internal.PsiInternalXtendLexer#mKW_Import;git@github.com:eclipse/xtext-idea.git;3aa1424ae35f1942dd7c3a457057006f9131de5e;/org.eclipse.xtend.idea/src-gen/org/eclipse/xtend/core/idea/parser/antlr/internal/PsiInternalXtendLexer.java;810;825;https://github.com/eclipse/xtext-idea/blob/3aa1424ae35f1942dd7c3a457057006f9131de5e/org.eclipse.xtend.idea/src-gen/org/eclipse/xtend/core/idea/parser/antlr/internal/PsiInternalXtendLexer.java/#L810-L825;0
1281;1;7374308;feature envy;none;2019-03-29 13:41:20.516153;function;com.microsoft.tfs.client.common.ui.dialogs.connect.CredentialsDialog#setAlwaysSavePassword boolean;git@github.com:Microsoft/team-explorer-everywhere.git;89ab2a4847aec8ec2afdf36c3f6287dd03bd558d;/source/com.microsoft.tfs.client.common.ui/src/com/microsoft/tfs/client/common/ui/dialogs/connect/CredentialsDialog.java;105;107;https://github.com/Microsoft/team-explorer-everywhere/blob/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.client.common.ui/src/com/microsoft/tfs/client/common/ui/dialogs/connect/CredentialsDialog.java/#L105-L107;1
3279;20;5497852;feature envy;none;2019-04-05 12:48:51.827098;function;org.apache.qpid.qmf2.common.BooleanLessEqual.BooleanLessEqual List;git@github.com:apache/qpid.git;61e6c03338f3bd20a62590baa89a36bffeb32859;/qpid/tools/src/java/qpid-qmf2/src/main/java/org/apache/qpid/qmf2/common/BooleanLessEqual.java;54;57;https://github.com/apache/qpid/blob/61e6c03338f3bd20a62590baa89a36bffeb32859/qpid/tools/src/java/qpid-qmf2/src/main/java/org/apache/qpid/qmf2/common/BooleanLessEqual.java/#L54-L57;1
4434;5;3831179;feature envy;none;2019-04-12 12:31:29.717403;function;org.apache.accumulo.proxy.thrift.AccumuloProxy.createTable_args.findByThriftId int;git@github.com:apache/accumulo.git;f896c98c2356a52dfa2235d2cc02ae556ab17909;/proxy/src/main/java/org/apache/accumulo/proxy/thrift/AccumuloProxy.java;29279;29293;https://github.com/apache/accumulo/blob/f896c98c2356a52dfa2235d2cc02ae556ab17909/proxy/src/main/java/org/apache/accumulo/proxy/thrift/AccumuloProxy.java/#L29279-L29293;1
7800;3;8703330;feature envy;none;2019-07-13 00:48:13.564438;function;org.eclipse.swt.tests.gtk.snippets.Bug499850_VirtualTableHang.main String[];git@github.com:eclipse/eclipse.platform.swt.git;bf870e8ff7e54069e96e5c9a74dc84d49a444484;/tests/org.eclipse.swt.tests.gtk/ManualTests/org/eclipse/swt/tests/gtk/snippets/Bug499850_VirtualTableHang.java;34;85;https://github.com/eclipse/eclipse.platform.swt/blob/bf870e8ff7e54069e96e5c9a74dc84d49a444484/tests/org.eclipse.swt.tests.gtk/ManualTests/org/eclipse/swt/tests/gtk/snippets/Bug499850_VirtualTableHang.java/#L34-L85;1
15029;13;8515408;feature envy;major;2019-09-12 10:21:49.270880;function;com.cloud.utils.UriUtils.getUserDetails String;git@github.com:apache/cloudstack.git;8d3feb100aab4a45b31a789f444038b892161eec;/utils/src/main/java/com/cloud/utils/UriUtils.java;198;210;https://github.com/apache/cloudstack/blob/8d3feb100aab4a45b31a789f444038b892161eec/utils/src/main/java/com/cloud/utils/UriUtils.java/#L198-L210;1
2094;3;8601907;feature envy;none;2019-04-01 13:10:25.502467;function;org.apache.hadoop.hbase.client.AsyncNonMetaRegionLocator#updateCachedLocationOnError HRegionLocation|Throwable;git@github.com:apache/hbase.git;44f8abd5c65c59e9d09f6ad14b3c825f145d8e4f;/hbase-client/src/main/java/org/apache/hadoop/hbase/client/AsyncNonMetaRegionLocator.java;570;573;https://github.com/apache/hbase/blob/44f8abd5c65c59e9d09f6ad14b3c825f145d8e4f/hbase-client/src/main/java/org/apache/hadoop/hbase/client/AsyncNonMetaRegionLocator.java/#L570-L573;1
5800;25;7563653;feature envy;none;2019-04-17 10:56:54.038910;function;org.springframework.web.socket.messaging.WebSocketAnnotationMethodMessageHandler.MessagingControllerAdviceBean#getBeanType;git@github.com:spring-projects/spring-framework.git;3a0f309e2c9fdbbf7fb2d348be861528177f8555;/spring-websocket/src/main/java/org/springframework/web/socket/messaging/WebSocketAnnotationMethodMessageHandler.java;107;111;https://github.com/spring-projects/spring-framework/blob/3a0f309e2c9fdbbf7fb2d348be861528177f8555/spring-websocket/src/main/java/org/springframework/web/socket/messaging/WebSocketAnnotationMethodMessageHandler.java/#L107-L111;1
11206;3;7201768;long method;major;2019-08-04 19:39:23.174666;function;com.oracle.bmc.database.DatabaseAsyncClient#generateAutonomousDatabaseWallet GenerateAutonomousDatabaseWalletRequest|com.oracle.bmc.responses.AsyncHandler<GenerateAutonomousDatabaseWalletRequest, GenerateAutonomousDatabaseWalletResponse>;git@github.com:oracle/oci-java-sdk.git;76e9cecd7b309d9f12e5efe96c74167c66a98872;/bmc-database/src/main/java/com/oracle/bmc/database/DatabaseAsyncClient.java;1700;1793;https://github.com/oracle/oci-java-sdk/blob/76e9cecd7b309d9f12e5efe96c74167c66a98872/bmc-database/src/main/java/com/oracle/bmc/database/DatabaseAsyncClient.java/#L1700-L1793;1
12675;3;7770031;long method;none;2019-08-06 20:21:07.690329;function;org.apache.druid.benchmark.ConciseComplementBenchmark#uncompressed Blackhole;git@github.com:apache/incubator-druid.git;8ca7cb4886dcaeeaaea3a06aceb9e6d50eeecab5;/benchmarks/src/main/java/org/apache/druid/benchmark/ConciseComplementBenchmark.java;43;51;https://github.com/apache/incubator-druid/blob/8ca7cb4886dcaeeaaea3a06aceb9e6d50eeecab5/benchmarks/src/main/java/org/apache/druid/benchmark/ConciseComplementBenchmark.java/#L43-L51;1
9829;4;6030541;long method;none;2019-07-24 12:59:51.044058;function;org.eclipse.californium.core.network.stack.congestioncontrol.BasicRto#processRTTmeasurement long|Exchange|int;git@github.com:eclipse/californium.git;0dd6db579be90c514dd765027ec55ed7a4668337;/californium-core/src/main/java/org/eclipse/californium/core/network/stack/congestioncontrol/BasicRto.java;40;52;https://github.com/eclipse/californium/blob/0dd6db579be90c514dd765027ec55ed7a4668337/californium-core/src/main/java/org/eclipse/californium/core/network/stack/congestioncontrol/BasicRto.java/#L40-L52;1
3463;5;5515872;long method;none;2019-04-05 13:04:17.532344;function;org.apache.rocketmq.logappender.log4j.RocketmqLog4jAppender.RocketmqLog4jAppender;git@github.com:apache/rocketmq.git;971fa8ed8b209b39bdfe41c57cd64576d244e6bd;/logappender/src/main/java/org/apache/rocketmq/logappender/log4j/RocketmqLog4jAppender.java;59;60;https://github.com/apache/rocketmq/blob/971fa8ed8b209b39bdfe41c57cd64576d244e6bd/logappender/src/main/java/org/apache/rocketmq/logappender/log4j/RocketmqLog4jAppender.java/#L59-L60;1
14666;4;4549169;long method;critical;2019-09-12 08:07:30.596437;function;org.apache.fineract.portfolio.savings.data.DepositProductDataValidator#validateDepositDetailForUpdate JsonElement|FromJsonHelper|DataValidatorBuilder;git@github.com:apache/fineract.git;210e380df3ca5c74c8c2fa09e7fe1cffdb87e20a;/fineract-provider/src/main/java/org/apache/fineract/portfolio/savings/data/DepositProductDataValidator.java;413;547;https://github.com/apache/fineract/blob/210e380df3ca5c74c8c2fa09e7fe1cffdb87e20a/fineract-provider/src/main/java/org/apache/fineract/portfolio/savings/data/DepositProductDataValidator.java/#L413-L547;1
12056;3;8636644;long method;major;2019-08-06 07:31:36.029732;function;org.apache.ofbiz.entity.model.ModelUtil.shortenDbName String|int;git@github.com:apache/ofbiz-framework.git;b1304439219bb04c396f5d000bec9c5fbb194b59;/framework/entity/src/main/java/org/apache/ofbiz/entity/model/ModelUtil.java;155;248;https://github.com/apache/ofbiz-framework/blob/b1304439219bb04c396f5d000bec9c5fbb194b59/framework/entity/src/main/java/org/apache/ofbiz/entity/model/ModelUtil.java/#L155-L248;1
6602;3;4448520;long method;none;2019-05-20 08:48:26.207117;function;org.apache.drill.exec.expr.fn.impl.StatisticsAggrFunctions.Float4HLLFunction#output;git@github.com:apache/drill.git;5e2251a9fd659b81ebfcd6702ee4ee16b3f7b6b3;/exec/java-exec/src/main/java/org/apache/drill/exec/expr/fn/impl/StatisticsAggrFunctions.java;697;716;https://github.com/apache/drill/blob/5e2251a9fd659b81ebfcd6702ee4ee16b3f7b6b3/exec/java-exec/src/main/java/org/apache/drill/exec/expr/fn/impl/StatisticsAggrFunctions.java/#L697-L716;1
5472;6;6471245;long method;none;2019-04-16 18:03:03.990097;function;com.ibm.dtfj.java.j9.JavaVMOption.JavaVMOption String|ImagePointer;git@github.com:eclipse/openj9.git;4911084853eb75b20e037c434ad4521b7317ebfb;/jcl/src/openj9.dtfj/share/classes/com/ibm/dtfj/java/j9/JavaVMOption.java;34;40;https://github.com/eclipse/openj9/blob/4911084853eb75b20e037c434ad4521b7317ebfb/jcl/src/openj9.dtfj/share/classes/com/ibm/dtfj/java/j9/JavaVMOption.java/#L34-L40;1
4676;20;6594892;long method;none;2019-04-12 13:18:00.079851;function;com.epam.dlab.rest.mappers.ResourceNotFoundExceptionMapper#toResponse ResourceNotFoundException;git@github.com:epam/DLab.git;34483ee52cf8b79c4e51a54c82171564e5b8d50a;/services/dlab-webapp-common/src/main/java/com/epam/dlab/rest/mappers/ResourceNotFoundExceptionMapper.java;28;34;https://github.com/epam/DLab/blob/34483ee52cf8b79c4e51a54c82171564e5b8d50a/services/dlab-webapp-common/src/main/java/com/epam/dlab/rest/mappers/ResourceNotFoundExceptionMapper.java/#L28-L34;1
9995;10;6346063;long method;none;2019-07-24 18:12:36.864119;function;org.eclipse.linuxtools.docker.integration.tests.mock.MockConsoleView.Builder#build;git@github.com:eclipse/linuxtools.git;11865e6e7d86a9d2e63c7b25605f6055875e63ad;/containers/org.eclipse.linuxtools.docker.integration.tests/src/org/eclipse/linuxtools/docker/integration/tests/mock/MockConsoleView.java;34;38;https://github.com/eclipse/linuxtools/blob/11865e6e7d86a9d2e63c7b25605f6055875e63ad/containers/org.eclipse.linuxtools.docker.integration.tests/src/org/eclipse/linuxtools/docker/integration/tests/mock/MockConsoleView.java/#L34-L38;1
12142;3;4352708;long method;minor;2019-08-06 07:45:05.036484;function;org.apache.derby.impl.sql.compile.NormalizeResultSetNode.NormalizeResultSetNode ResultSetNode|ResultColumnList|Properties|boolean|ContextManager;git@github.com:apache/derby.git;bd246fc89d4fce3f82f8344074ecb8a4713418df;/java/org.apache.derby.engine/org/apache/derby/impl/sql/compile/NormalizeResultSetNode.java;561;612;https://github.com/apache/derby/blob/bd246fc89d4fce3f82f8344074ecb8a4713418df/java/org.apache.derby.engine/org/apache/derby/impl/sql/compile/NormalizeResultSetNode.java/#L561-L612;1
2477;3;4195808;long method;none;2019-04-01 19:08:40.315096;function;org.apache.cassandra.db.filter.ClusteringIndexSliceFilter#toString TableMetadata;git@github.com:apache/cassandra.git;e191aff385053bdb5325f15bc6d16d2dc0ee0589;/src/java/org/apache/cassandra/db/filter/ClusteringIndexSliceFilter.java;133;136;https://github.com/apache/cassandra/blob/e191aff385053bdb5325f15bc6d16d2dc0ee0589/src/java/org/apache/cassandra/db/filter/ClusteringIndexSliceFilter.java/#L133-L136;1
1298;11;7356984;long method;minor;2019-03-29 13:42:06.600873;function;com.microsoft.tfs.core.util.TSWAHyperlinkBuilder#formatQueryString String|String[];git@github.com:Microsoft/team-explorer-everywhere.git;89ab2a4847aec8ec2afdf36c3f6287dd03bd558d;/source/com.microsoft.tfs.core/src/com/microsoft/tfs/core/util/TSWAHyperlinkBuilder.java;518;559;https://github.com/Microsoft/team-explorer-everywhere/blob/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.core/src/com/microsoft/tfs/core/util/TSWAHyperlinkBuilder.java/#L518-L559;1
8791;1;7923456;long method;critical;2019-07-19 15:14:02.604815;function;org.eclipse.bpmn2.modeler.runtime.jboss.jbpm5.property.JbpmIoParametersListComposite#getContentProvider EObject|EStructuralFeature|EList<EObject>;git@github.com:eclipse/bpmn2-modeler.git;fce8426d782272ee848251d954c98091bea0631c;/plugins/org.eclipse.bpmn2.modeler.runtime.jboss.jbpm/src/org/eclipse/bpmn2/modeler/runtime/jboss/jbpm5/property/JbpmIoParametersListComposite.java;109;197;https://github.com/eclipse/bpmn2-modeler/blob/fce8426d782272ee848251d954c98091bea0631c/plugins/org.eclipse.bpmn2.modeler.runtime.jboss.jbpm/src/org/eclipse/bpmn2/modeler/runtime/jboss/jbpm5/property/JbpmIoParametersListComposite.java/#L109-L197;1
9344;13;9393147;long method;none;2019-07-23 16:04:37.601806;function;jdk.jfr.internal.instrument.JIMethodCallInliner#visitTryCatchBlock Label|Label|Label|String;git@github.com:SAP/SapMachine.git;6e62561730c46dc5000c39665c43951832192ceb;/src/jdk.jfr/share/classes/jdk/jfr/internal/instrument/JIMethodCallInliner.java;115;125;https://github.com/SAP/SapMachine/blob/6e62561730c46dc5000c39665c43951832192ceb/src/jdk.jfr/share/classes/jdk/jfr/internal/instrument/JIMethodCallInliner.java/#L115-L125;1
3742;20;7156185;long method;none;2019-04-05 13:22:34.866588;function;com.microsoft.azure.hdinsight.sdk.rest.azure.datalake.analytics.accounts.models.AddStorageAccountParameters#withSuffix String;git@github.com:Microsoft/azure-tools-for-java.git;d121e8ac9cc3ab400e5b49c8b372280ae332f3fb;/Utils/hdinsight-node-common/src/com/microsoft/azure/hdinsight/sdk/rest/azure/datalake/analytics/accounts/models/AddStorageAccountParameters.java;97;104;https://github.com/Microsoft/azure-tools-for-java/blob/d121e8ac9cc3ab400e5b49c8b372280ae332f3fb/Utils/hdinsight-node-common/src/com/microsoft/azure/hdinsight/sdk/rest/azure/datalake/analytics/accounts/models/AddStorageAccountParameters.java/#L97-L104;1
10040;4;5578507;long method;minor;2019-07-24 21:38:08.452889;function;org.apache.servicecomb.config.ConfigUtil.createLocalConfig;git@github.com:apache/servicecomb-java-chassis.git;72cd0e137c4a0c3b899adfa6e19e2fd590743014;/foundations/foundation-config/src/main/java/org/apache/servicecomb/config/ConfigUtil.java;105;122;https://github.com/apache/servicecomb-java-chassis/blob/72cd0e137c4a0c3b899adfa6e19e2fd590743014/foundations/foundation-config/src/main/java/org/apache/servicecomb/config/ConfigUtil.java/#L105-L122;1
2958;17;7491946;long method;none;2019-04-05 12:24:26.883209;function;com.oracle.truffle.llvm.runtime.LLVMContext.ExternalLibrary.ExternalLibrary String|Path|boolean|boolean;git@github.com:oracle/graal.git;4deb681aaaa79c248115037fc8e399c9876619fd;/sulong/projects/com.oracle.truffle.llvm.runtime/src/com/oracle/truffle/llvm/runtime/LLVMContext.java;781;786;https://github.com/oracle/graal/blob/4deb681aaaa79c248115037fc8e399c9876619fd/sulong/projects/com.oracle.truffle.llvm.runtime/src/com/oracle/truffle/llvm/runtime/LLVMContext.java/#L781-L786;1
12802;13;8092397;long method;none;2019-08-09 16:01:47.921410;function;org.eclipse.xtext.valueconverter.serializer.Bug250313SemanticSequencer#sequence ISerializationContext|EObject;git@github.com:eclipse/xtext-core.git;e04964e4c2a3e0338c0079bd8333688835e77c31;/org.eclipse.xtext.tests/src-gen/org/eclipse/xtext/valueconverter/serializer/Bug250313SemanticSequencer.java;29;49;https://github.com/eclipse/xtext-core/blob/e04964e4c2a3e0338c0079bd8333688835e77c31/org.eclipse.xtext.tests/src-gen/org/eclipse/xtext/valueconverter/serializer/Bug250313SemanticSequencer.java/#L29-L49;1
1630;1;7829822;long method;none;2019-03-29 14:05:12.275652;function;org.apache.geode.rest.internal.web.controllers.AddFreeItemToOrders#getId;git@github.com:apache/geode.git;8fd839e8b73e40bd2dfd14f331b587431bd35a66;/geode-web-api/src/integrationTest/java/org/apache/geode/rest/internal/web/controllers/AddFreeItemToOrders.java;130;133;https://github.com/apache/geode/blob/8fd839e8b73e40bd2dfd14f331b587431bd35a66/geode-web-api/src/integrationTest/java/org/apache/geode/rest/internal/web/controllers/AddFreeItemToOrders.java/#L130-L133;1
2559;3;4371699;long method;none;2019-04-01 19:14:42.301976;function;org.apache.cxf.staxutils.DelegatingXMLStreamWriter#writeEntityRef String;git@github.com:apache/cxf.git;6bf89e9c8804c8845ec4d38583dd33eea8256439;/core/src/main/java/org/apache/cxf/staxutils/DelegatingXMLStreamWriter.java;126;128;https://github.com/apache/cxf/blob/6bf89e9c8804c8845ec4d38583dd33eea8256439/core/src/main/java/org/apache/cxf/staxutils/DelegatingXMLStreamWriter.java/#L126-L128;1
5436;6;6233999;long method;none;2019-04-16 17:55:18.420228;function;org.eclipse.gef.geometry.projective.Vector3D#equals Object;git@github.com:eclipse/gef.git;8f2649b90ab14a1bb010188036d4eedf7586e123;/org.eclipse.gef.geometry/src/org/eclipse/gef/geometry/projective/Vector3D.java;73;84;https://github.com/eclipse/gef/blob/8f2649b90ab14a1bb010188036d4eedf7586e123/org.eclipse.gef.geometry/src/org/eclipse/gef/geometry/projective/Vector3D.java/#L73-L84;1
2717;3;4716573;long method;none;2019-04-02 06:55:08.523234;function;org.apache.atlas.typesystem.types.DataTypes.ArrayType#getElemType;git@github.com:apache/incubator-atlas.git;e0d2cdc27c32742ebecd24db4cca62dc04dcdf4b;/typesystem/src/main/java/org/apache/atlas/typesystem/types/DataTypes.java;477;479;https://github.com/apache/incubator-atlas/blob/e0d2cdc27c32742ebecd24db4cca62dc04dcdf4b/typesystem/src/main/java/org/apache/atlas/typesystem/types/DataTypes.java/#L477-L479;0
8835;1;8231238;long method;none;2019-07-19 15:23:32.087938;function;org.apache.cocoon.components.flow.WebContinuation#getContinuation int;git@github.com:apache/cocoon.git;5d942db1ab41f8d31eb07b30c2c9ec5833c593c1;/core/cocoon-sitemap/cocoon-sitemap-api/src/main/java/org/apache/cocoon/components/flow/WebContinuation.java;217;225;https://github.com/apache/cocoon/blob/5d942db1ab41f8d31eb07b30c2c9ec5833c593c1/core/cocoon-sitemap/cocoon-sitemap-api/src/main/java/org/apache/cocoon/components/flow/WebContinuation.java/#L217-L225;1
7330;5;9024733;long method;none;2019-05-26 09:03:11.203157;function;org.apache.solr.update.processor.DistributedUpdateProcessor#doDeleteById DeleteUpdateCommand;git@github.com:apache/lucene-solr.git;bca22d58e2d126ec6d349d375d3ea028892104e1;/solr/core/src/java/org/apache/solr/update/processor/DistributedUpdateProcessor.java;687;714;https://github.com/apache/lucene-solr/blob/bca22d58e2d126ec6d349d375d3ea028892104e1/solr/core/src/java/org/apache/solr/update/processor/DistributedUpdateProcessor.java/#L687-L714;1
8955;15;4042280;long method;none;2019-07-21 12:56:00.751086;function;org.apache.beam.sdk.io.aws.sqs.SqsIO.Read#expand PBegin;git@github.com:apache/beam.git;a956ff77a8448e5f2c12f6695fec608348b5ab60;/sdks/java/io/amazon-web-services/src/main/java/org/apache/beam/sdk/io/aws/sqs/SqsIO.java;144;160;https://github.com/apache/beam/blob/a956ff77a8448e5f2c12f6695fec608348b5ab60/sdks/java/io/amazon-web-services/src/main/java/org/apache/beam/sdk/io/aws/sqs/SqsIO.java/#L144-L160;1
8997;15;6627471;long method;none;2019-07-21 13:00:11.498558;function;com.esri.geoevent.solutions.processor.line2pt.UnitConverter#findWkid String;git@github.com:Esri/defense-solutions-proofs-of-concept.git;107e74c00bf433948b6579092815858a4ffb7c08;/geoevent-components/solutions-geoevent/processors/reduceLineToPoint-processor/src/main/java/com/esri/geoevent/solutions/processor/line2pt/UnitConverter.java;55;60;https://github.com/Esri/defense-solutions-proofs-of-concept/blob/107e74c00bf433948b6579092815858a4ffb7c08/geoevent-components/solutions-geoevent/processors/reduceLineToPoint-processor/src/main/java/com/esri/geoevent/solutions/processor/line2pt/UnitConverter.java/#L55-L60;0
9677;4;7864012;long method;none;2019-07-24 09:10:18.372602;function;org.apache.geode.cache.EvictionAction.parseAction String;git@github.com:apache/geode.git;8fd839e8b73e40bd2dfd14f331b587431bd35a66;/geode-core/src/main/java/org/apache/geode/cache/EvictionAction.java;111;122;https://github.com/apache/geode/blob/8fd839e8b73e40bd2dfd14f331b587431bd35a66/geode-core/src/main/java/org/apache/geode/cache/EvictionAction.java/#L111-L122;1
8561;1;4222807;long method;none;2019-07-19 12:44:45.938909;function;org.apache.cassandra.utils.MerkleTrees.MerkleTreesSerializer#deserialize DataInputPlus|int;git@github.com:apache/cassandra.git;e191aff385053bdb5325f15bc6d16d2dc0ee0589;/src/java/org/apache/cassandra/utils/MerkleTrees.java;399;419;https://github.com/apache/cassandra/blob/e191aff385053bdb5325f15bc6d16d2dc0ee0589/src/java/org/apache/cassandra/utils/MerkleTrees.java/#L399-L419;1
13585;1;6459837;long method;none;2019-08-30 09:19:57.796675;function;org.eclipse.milo.opcua.sdk.server.namespaces.loader.UaVariableLoader#buildNode80;git@github.com:eclipse/milo.git;e752e540d31eb3c226e6e79dd197c54d7d254685;/opc-ua-sdk/sdk-server/src/main/java/org/eclipse/milo/opcua/sdk/server/namespaces/loader/UaVariableLoader.java;1280;1292;https://github.com/eclipse/milo/blob/e752e540d31eb3c226e6e79dd197c54d7d254685/opc-ua-sdk/sdk-server/src/main/java/org/eclipse/milo/opcua/sdk/server/namespaces/loader/UaVariableLoader.java/#L1280-L1292;1
7599;3;4541660;long method;none;2019-07-09 21:22:49.664948;function;org.apache.fineract.infrastructure.bulkimport.populator.savings.SavingsTransactionsWorkbookPopulator#populate Workbook|String;git@github.com:apache/fineract.git;210e380df3ca5c74c8c2fa09e7fe1cffdb87e20a;/fineract-provider/src/main/java/org/apache/fineract/infrastructure/bulkimport/populator/savings/SavingsTransactionsWorkbookPopulator.java;57;67;https://github.com/apache/fineract/blob/210e380df3ca5c74c8c2fa09e7fe1cffdb87e20a/fineract-provider/src/main/java/org/apache/fineract/infrastructure/bulkimport/populator/savings/SavingsTransactionsWorkbookPopulator.java/#L57-L67;1
2350;3;4003132;long method;none;2019-04-01 14:09:46.815881;function;org.apache.axis2.receivers.AbstractMessageReceiver#replicateState MessageContext;git@github.com:apache/axis2-java.git;372582df483eb7991f85b6d0e765aec62339cdb7;/modules/kernel/src/org/apache/axis2/receivers/AbstractMessageReceiver.java;60;62;https://github.com/apache/axis2-java/blob/372582df483eb7991f85b6d0e765aec62339cdb7/modules/kernel/src/org/apache/axis2/receivers/AbstractMessageReceiver.java/#L60-L62;1
5802;25;7926604;long method;major;2019-04-17 10:57:20.874946;function;org.eclipse.bpmn2.modeler.ui.property.tasks.MultiInstanceLoopCharacteristicsDetailComposite#updateWidgets;git@github.com:eclipse/bpmn2-modeler.git;fce8426d782272ee848251d954c98091bea0631c;/plugins/org.eclipse.bpmn2.modeler.ui/src/org/eclipse/bpmn2/modeler/ui/property/tasks/MultiInstanceLoopCharacteristicsDetailComposite.java;315;358;https://github.com/eclipse/bpmn2-modeler/blob/fce8426d782272ee848251d954c98091bea0631c/plugins/org.eclipse.bpmn2.modeler.ui/src/org/eclipse/bpmn2/modeler/ui/property/tasks/MultiInstanceLoopCharacteristicsDetailComposite.java/#L315-L358;1
14585;4;8537914;long method;minor;2019-09-11 15:17:37.144161;function;com.cloud.server.ManagementServerImpl#getVMPassword GetVMPasswordCmd;git@github.com:apache/cloudstack.git;8d3feb100aab4a45b31a789f444038b892161eec;/server/src/main/java/com/cloud/server/ManagementServerImpl.java;3807;3831;https://github.com/apache/cloudstack/blob/8d3feb100aab4a45b31a789f444038b892161eec/server/src/main/java/com/cloud/server/ManagementServerImpl.java/#L3807-L3831;1
